lat	lon	sza	on2	doy	points	d_lat	d_lon	ut	day	month	year	orbit
-67.94118	212.64706	48.65351	0.4073095	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-67.94118	214.41176	49.05134	0.38035867	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-67.94118	216.17647	49.503437	0.3488038	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-67.94118	217.94118	49.977013	0.39321527	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-67.94118	219.70589	50.42048	0.43159863	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-67.94118	221.47058	50.6429	0.4533786	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-67.94118	223.23529	51.36035	0.44326034	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-67.94118	225.0	52.13297	0.3835875	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-67.94118	226.76471	52.098614	0.22014406	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-67.94118	228.52942	53.13764	0.36710754	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-67.94118	230.29411	53.162884	0.6205003	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-67.94118	232.05882	54.27326	0.5501621	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-67.94118	233.82353	54.548954	0.36783925	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-66.17647	48.52941	85.11809	0.25454184	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-66.17647	50.294117	84.75716	0.17786768	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	52.058823	84.708176	1.3906816	001	2566	1.7647059	1.7647059	-0.319458	1	1	2005	16602
-66.17647	53.82353	83.83994	0.15314671	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	55.588234	83.17685	0.07978764	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	57.35294	82.573265	0.07245222	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	59.117645	82.2917	0.08618128	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	60.882355	81.69335	0.16338271	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	62.64706	81.178696	0.073495895	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	64.411766	80.54376	0.055262774	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-66.17647	66.17647	79.913445	0.17456838	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-66.17647	67.94118	79.33947	0.16525131	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-66.17647	69.70588	78.74797	0.15415001	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-66.17647	71.47059	78.13075	0.117542	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-66.17647	73.23529	77.52608	0.1535419	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-66.17647	75.0	76.86049	0.2555186	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-66.17647	76.76471	76.202484	0.17128089	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-66.17647	78.52941	75.60973	0.13121304	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-66.17647	80.29412	74.89324	0.10720706	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-66.17647	82.05882	74.24887	0.107408434	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-66.17647	83.82353	73.57208	0.16413075	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-66.17647	85.588234	72.87895	0.18258539	001	2566	1.7647059	1.7647059	-0.28195763	1	1	2005	16602
-66.17647	87.35294	72.18735	0.16182774	001	2566	1.7647059	1.7647059	-0.28195763	1	1	2005	16602
-66.17647	89.117645	71.49456	0.24404588	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-66.17647	90.882355	70.78406	0.17018893	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-66.17647	92.64706	70.08309	0.17041567	001	2566	1.7647059	1.7647059	-0.27362442	1	1	2005	16602
-66.17647	94.411766	69.36119	0.17409751	001	2566	1.7647059	1.7647059	-0.27362442	1	1	2005	16602
-66.17647	96.17647	68.64916	0.19900677	001	2566	1.7647059	1.7647059	-0.26945686	1	1	2005	16602
-66.17647	97.94118	67.92737	0.20893487	001	2566	1.7647059	1.7647059	-0.26945686	1	1	2005	16602
-66.17647	99.70588	67.21098	0.21452668	001	2566	1.7647059	1.7647059	-0.2652912	1	1	2005	16602
-66.17647	101.47059	66.48597	0.22663489	001	2566	1.7647059	1.7647059	-0.2652912	1	1	2005	16602
-66.17647	103.23529	65.76764	0.23877636	001	2566	1.7647059	1.7647059	-0.26112366	1	1	2005	16602
-66.17647	105.0	65.03158	0.25931838	001	2566	1.7647059	1.7647059	-0.256958	1	1	2005	16602
-66.17647	106.76471	64.313805	0.22679499	001	2566	1.7647059	1.7647059	-0.256958	1	1	2005	16602
-66.17647	108.52941	63.576023	0.21526745	001	2566	1.7647059	1.7647059	-0.25279045	1	1	2005	16602
-66.17647	110.29412	62.852127	0.1726245	001	2566	1.7647059	1.7647059	-0.2486248	1	1	2005	16602
-66.17647	112.05882	62.13768	0.2541729	001	2566	1.7647059	1.7647059	-0.2486248	1	1	2005	16602
-66.17647	113.82353	61.40215	0.24694398	001	2566	1.7647059	1.7647059	-0.24445724	1	1	2005	16602
-66.17647	115.588234	60.686287	0.22639671	001	2566	1.7647059	1.7647059	-0.2402916	1	1	2005	16602
-66.17647	117.35294	59.96517	0.24271622	001	2566	1.7647059	1.7647059	-0.2402916	1	1	2005	16602
-66.17647	119.117645	59.220943	0.20789543	001	2566	1.7647059	1.7647059	-0.23612404	1	1	2005	16602
-66.17647	120.882355	58.51588	0.2191824	001	2566	1.7647059	1.7647059	-0.23195839	1	1	2005	16602
-66.17647	122.64706	57.844807	0.21899989	001	2566	1.7647059	1.7647059	-0.22779083	1	1	2005	16602
-66.17647	124.411766	57.14769	0.21964958	001	2566	1.7647059	1.7647059	-0.22779083	1	1	2005	16602
-66.17647	126.17647	56.447487	0.22449502	001	2566	1.7647059	1.7647059	-0.22362328	1	1	2005	16602
-66.17647	127.94118	55.75373	0.26694873	001	2566	1.7647059	1.7647059	-0.21945763	1	1	2005	16602
-66.17647	129.70589	55.092472	0.26041505	001	2566	1.7647059	1.7647059	-0.21529007	1	1	2005	16602
-66.17647	131.47058	54.47502	0.21166596	001	2566	1.7647059	1.7647059	-0.21529007	1	1	2005	16602
-66.17647	133.23529	53.80324	0.18447933	001	2566	1.7647059	1.7647059	-0.21112442	1	1	2005	16602
-66.17647	135.0	53.21448	0.2693481	001	2566	1.7647059	1.7647059	-0.20695686	1	1	2005	16602
-66.17647	136.76471	52.6156	0.26601347	001	2566	1.7647059	1.7647059	-0.20279121	1	1	2005	16602
-66.17647	138.52942	51.96323	0.3924397	001	2566	1.7647059	1.7647059	-0.20279121	1	1	2005	16602
-66.17647	140.29411	51.391415	0.3105038	001	2566	1.7647059	1.7647059	-0.19862366	1	1	2005	16602
-66.17647	142.05882	50.795883	0.36592284	001	2566	1.7647059	1.7647059	-0.19445801	1	1	2005	16602
-66.17647	143.82353	50.21943	0.21294424	001	2566	1.7647059	1.7647059	-0.19029045	1	1	2005	16602
-66.17647	145.58824	49.72031	0.2861956	001	2566	1.7647059	1.7647059	-0.18612671	1	1	2005	16602
-66.17647	147.35294	49.146053	0.3277217	001	2566	1.7647059	1.7647059	-0.18196106	1	1	2005	16602
-66.17647	149.11765	48.556084	0.37528315	001	2566	1.7647059	1.7647059	-0.18196106	1	1	2005	16602
-66.17647	150.88235	48.033134	0.3044156	001	2566	1.7647059	1.7647059	-0.1777935	1	1	2005	16602
-66.17647	152.64706	47.497894	0.3227364	001	2566	1.7647059	1.7647059	-0.17362785	1	1	2005	16602
-66.17647	154.41176	47.07769	0.45875946	001	2566	1.7647059	1.7647059	-0.1694603	1	1	2005	16602
-66.17647	156.17647	46.633995	0.35014048	001	2566	1.7647059	1.7647059	-0.16529274	1	1	2005	16602
-66.17647	157.94118	46.202866	0.33356717	001	2566	1.7647059	1.7647059	-0.16529274	1	1	2005	16602
-66.17647	159.70589	45.790916	0.35941735	001	2566	1.7647059	1.7647059	-0.16112709	1	1	2005	16602
-66.17647	161.47058	45.46605	0.40477368	001	2566	1.7647059	1.7647059	-0.15695953	1	1	2005	16602
-66.17647	163.23529	45.16399	0.36176857	001	2566	1.7647059	1.7647059	-0.15279388	1	1	2005	16602
-66.17647	165.0	44.77499	0.37597695	001	2566	1.7647059	1.7647059	-0.15279388	1	1	2005	16602
-66.17647	166.76471	44.44645	0.3323762	001	2566	1.7647059	1.7647059	-0.14862633	1	1	2005	16602
-66.17647	168.52942	44.294674	0.27525732	001	2566	1.7647059	1.7647059	-0.14446068	1	1	2005	16602
-66.17647	170.29411	44.0666	0.32740167	001	2566	1.7647059	1.7647059	-0.14029312	1	1	2005	16602
-66.17647	172.05882	43.782627	0.33606526	001	2566	1.7647059	1.7647059	-0.14029312	1	1	2005	16602
-66.17647	173.82353	43.660458	0.36209723	001	2566	1.7647059	1.7647059	-0.13612747	1	1	2005	16602
-66.17647	175.58824	43.553127	0.39075622	001	2566	1.7647059	1.7647059	-0.13195992	1	1	2005	16602
-66.17647	177.35294	43.37995	0.36299136	001	2566	1.7647059	1.7647059	-0.13195992	1	1	2005	16602
-66.17647	179.11765	43.302235	0.37168017	001	2566	1.7647059	1.7647059	-0.12779427	1	1	2005	16602
-66.17647	180.88235	43.2746	0.36030182	001	2566	1.7647059	1.7647059	-0.12362671	1	1	2005	16602
-66.17647	182.64706	43.23598	0.35544863	001	2566	1.7647059	1.7647059	-0.12362671	1	1	2005	16602
-66.17647	184.41176	43.238518	0.3051717	001	2566	1.7647059	1.7647059	-0.11946106	1	1	2005	16602
-66.17647	186.17647	43.288303	0.3854383	001	2566	1.7647059	1.7647059	-0.11946106	1	1	2005	16602
-66.17647	187.94118	43.323997	0.40521845	001	2566	1.7647059	1.7647059	-0.1152935	1	1	2005	16602
-66.17647	189.70589	43.445343	0.35088578	001	2566	1.7647059	1.7647059	-0.11112785	1	1	2005	16602
-66.17647	191.47058	43.556946	0.41803208	001	2566	1.7647059	1.7647059	-0.11112785	1	1	2005	16602
-66.17647	193.23529	43.706875	0.40797618	001	2566	1.7647059	1.7647059	-0.1069603	1	1	2005	16602
-66.17647	195.0	43.886303	0.37907436	001	2566	1.7647059	1.7647059	-0.1069603	1	1	2005	16602
-66.17647	196.76471	44.119904	0.36188647	001	2566	1.7647059	1.7647059	-0.10279274	1	1	2005	16602
-66.17647	198.52942	44.36176	0.36943188	001	2566	1.7647059	1.7647059	-0.10279274	1	1	2005	16602
-66.17647	200.29411	44.62007	0.3732609	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-66.17647	202.05882	44.946556	0.38506714	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-66.17647	203.82353	45.23285	0.3652331	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-66.17647	205.58824	45.6515	0.40108845	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-66.17647	207.35294	46.008865	0.3987861	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-66.17647	209.11765	46.37855	0.39402267	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-66.17647	210.88235	46.845314	0.47520432	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-66.17647	212.64706	47.281895	0.4393178	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-66.17647	214.41176	47.7199	0.4876267	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-66.17647	216.17647	48.239304	0.39883426	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-66.17647	217.94118	48.75188	0.3791401	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-66.17647	219.70589	49.22625	0.4353744	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-66.17647	221.47058	49.90588	0.5506656	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-66.17647	223.23529	50.51855	0.45981917	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-66.17647	225.0	51.211723	0.46726575	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-66.17647	226.76471	51.26141	0.49393186	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-66.17647	228.52942	52.329605	0.56571543	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-66.17647	230.29411	52.3845	0.5278325	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-66.17647	232.05882	53.48785	0.4267777	001	2566	1.7647059	1.7647059	-0.07362747	1	1	2005	16602
-66.17647	233.82353	53.767002	0.50112987	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-64.411766	48.52941	86.68387	0.2791386	001	2566	1.7647059	1.7647059	-0.32362366	1	1	2005	16602
-64.411766	50.294117	86.14418	0.14471057	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	52.058823	85.595375	0.021553487	001	2566	1.7647059	1.7647059	-0.3111248	1	1	2005	16602
-64.411766	53.82353	85.200165	0.07863161	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	55.588234	84.398575	0.1877236	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	57.35294	83.90782	0.13791564	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	59.117645	83.36127	0.045567185	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	60.882355	82.691086	0.18978056	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	62.64706	82.226425	0.05454445	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	64.411766	81.65649	0.081795365	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-64.411766	66.17647	81.01306	0.06708199	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-64.411766	67.94118	80.391045	0.08484718	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-64.411766	69.70588	79.71062	0.14658904	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-64.411766	71.47059	79.08195	0.059152693	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-64.411766	73.23529	78.427536	0.26422527	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-64.411766	75.0	77.70296	0.27569064	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-64.411766	76.76471	77.06048	0.1804547	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-64.411766	78.52941	76.346756	0.107962996	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-64.411766	80.29412	75.64603	0.16079053	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-64.411766	82.05882	74.94006	0.14425725	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-64.411766	83.82353	74.21202	0.12898406	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-64.411766	85.588234	73.48124	0.1311715	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-64.411766	87.35294	72.74822	0.15569592	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-64.411766	89.117645	71.997314	0.21505281	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-64.411766	90.882355	71.25407	0.1710101	001	2566	1.7647059	1.7647059	-0.28195763	1	1	2005	16602
-64.411766	92.64706	70.49394	0.215817	001	2566	1.7647059	1.7647059	-0.28195763	1	1	2005	16602
-64.411766	94.411766	69.73044	0.20847967	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-64.411766	96.17647	68.976166	0.18828043	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-64.411766	97.94118	68.19926	0.19507048	001	2566	1.7647059	1.7647059	-0.27362442	1	1	2005	16602
-64.411766	99.70588	67.42764	0.15045369	001	2566	1.7647059	1.7647059	-0.27362442	1	1	2005	16602
-64.411766	101.47059	66.658516	0.20917681	001	2566	1.7647059	1.7647059	-0.26945686	1	1	2005	16602
-64.411766	103.23529	65.86471	0.14130223	001	2566	1.7647059	1.7647059	-0.2652912	1	1	2005	16602
-64.411766	105.0	65.10831	0.16430146	001	2566	1.7647059	1.7647059	-0.2652912	1	1	2005	16602
-64.411766	106.76471	64.327	0.19374934	001	2566	1.7647059	1.7647059	-0.26112366	1	1	2005	16602
-64.411766	108.52941	63.531025	0.2293742	001	2566	1.7647059	1.7647059	-0.256958	1	1	2005	16602
-64.411766	110.29412	62.764194	0.24641863	001	2566	1.7647059	1.7647059	-0.25279045	1	1	2005	16602
-64.411766	112.05882	61.989574	0.2025859	001	2566	1.7647059	1.7647059	-0.25279045	1	1	2005	16602
-64.411766	113.82353	61.214207	0.261151	001	2566	1.7647059	1.7647059	-0.2486248	1	1	2005	16602
-64.411766	115.588234	60.440907	0.26055923	001	2566	1.7647059	1.7647059	-0.24445724	1	1	2005	16602
-64.411766	117.35294	59.686188	0.22278824	001	2566	1.7647059	1.7647059	-0.2402916	1	1	2005	16602
-64.411766	119.117645	58.952007	0.28382555	001	2566	1.7647059	1.7647059	-0.2402916	1	1	2005	16602
-64.411766	120.882355	58.219017	0.2523366	001	2566	1.7647059	1.7647059	-0.23612404	1	1	2005	16602
-64.411766	122.64706	57.533707	0.15648001	001	2566	1.7647059	1.7647059	-0.23195839	1	1	2005	16602
-64.411766	124.411766	56.80658	0.32189783	001	2566	1.7647059	1.7647059	-0.22779083	1	1	2005	16602
-64.411766	126.17647	56.06915	0.20834646	001	2566	1.7647059	1.7647059	-0.22362328	1	1	2005	16602
-64.411766	127.94118	55.585495	0.31438515	001	2566	1.7647059	1.7647059	-0.22362328	1	1	2005	16602
-64.411766	154.41176	46.171284	0.48665377	001	2566	1.7647059	1.7647059	-0.1694603	1	1	2005	16602
-64.411766	156.17647	45.704453	0.3472564	001	2566	1.7647059	1.7647059	-0.16529274	1	1	2005	16602
-64.411766	157.94118	45.192932	0.41832963	001	2566	1.7647059	1.7647059	-0.16112709	1	1	2005	16602
-64.411766	159.70589	44.64579	0.38508186	001	2566	1.7647059	1.7647059	-0.15695953	1	1	2005	16602
-64.411766	161.47058	44.13321	0.39820775	001	2566	1.7647059	1.7647059	-0.15279388	1	1	2005	16602
-64.411766	163.23529	43.664246	0.4047161	001	2566	1.7647059	1.7647059	-0.15279388	1	1	2005	16602
-64.411766	165.0	43.185944	0.35289457	001	2566	1.7647059	1.7647059	-0.14862633	1	1	2005	16602
-64.411766	166.76471	42.859695	0.39894947	001	2566	1.7647059	1.7647059	-0.14446068	1	1	2005	16602
-64.411766	168.52942	42.61868	0.35075775	001	2566	1.7647059	1.7647059	-0.14029312	1	1	2005	16602
-64.411766	170.29411	42.322895	0.33803633	001	2566	1.7647059	1.7647059	-0.13612747	1	1	2005	16602
-64.411766	172.05882	42.093662	0.34836796	001	2566	1.7647059	1.7647059	-0.13612747	1	1	2005	16602
-64.411766	173.82353	41.931858	0.41906974	001	2566	1.7647059	1.7647059	-0.13195992	1	1	2005	16602
-64.411766	175.58824	41.814472	0.34251925	001	2566	1.7647059	1.7647059	-0.12779427	1	1	2005	16602
-64.411766	177.35294	41.632267	0.36804405	001	2566	1.7647059	1.7647059	-0.12362671	1	1	2005	16602
-64.411766	179.11765	41.54103	0.44503638	001	2566	1.7647059	1.7647059	-0.12362671	1	1	2005	16602
-64.411766	180.88235	41.518112	0.33175877	001	2566	1.7647059	1.7647059	-0.11946106	1	1	2005	16602
-64.411766	182.64706	41.48814	0.3742073	001	2566	1.7647059	1.7647059	-0.1152935	1	1	2005	16602
-64.411766	184.41176	41.484802	0.38703588	001	2566	1.7647059	1.7647059	-0.1152935	1	1	2005	16602
-64.411766	186.17647	41.533535	0.3542858	001	2566	1.7647059	1.7647059	-0.11112785	1	1	2005	16602
-64.411766	187.94118	41.626923	0.44969836	001	2566	1.7647059	1.7647059	-0.11112785	1	1	2005	16602
-64.411766	189.70589	41.719864	0.39868203	001	2566	1.7647059	1.7647059	-0.1069603	1	1	2005	16602
-64.411766	191.47058	41.867462	0.43196604	001	2566	1.7647059	1.7647059	-0.10279274	1	1	2005	16602
-64.411766	193.23529	42.03526	0.405884	001	2566	1.7647059	1.7647059	-0.10279274	1	1	2005	16602
-64.411766	195.0	42.237667	0.44866416	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-64.411766	196.76471	42.46751	0.3853126	001	2566	1.7647059	1.7647059	-0.09862709	1	1	2005	16602
-64.411766	198.52942	42.756508	0.40059987	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-64.411766	200.29411	43.037495	0.4294335	001	2566	1.7647059	1.7647059	-0.09445953	1	1	2005	16602
-64.411766	202.05882	43.37073	0.38150302	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-64.411766	203.82353	43.7518	0.42036137	001	2566	1.7647059	1.7647059	-0.090293884	1	1	2005	16602
-64.411766	205.58824	44.115993	0.37025747	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-64.411766	207.35294	44.586357	0.4097164	001	2566	1.7647059	1.7647059	-0.08612633	1	1	2005	16602
-64.411766	209.11765	44.98349	0.37420467	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-64.411766	210.88235	45.449314	0.4507605	001	2566	1.7647059	1.7647059	-0.08196068	1	1	2005	16602
-64.411766	212.64706	45.956444	0.42134967	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-64.411766	214.41176	46.46169	0.37801775	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-64.411766	216.17647	47.025486	0.36706385	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-64.411766	217.94118	47.51714	0.32970503	001	2566	1.7647059	1.7647059	-0.07362747	1	1	2005	16602
-64.411766	219.70589	48.032085	0.3238342	001	2566	1.7647059	1.7647059	-0.07362747	1	1	2005	16602
-64.411766	221.47058	48.744617	0.46113017	001	2566	1.7647059	1.7647059	-0.07362747	1	1	2005	16602
-64.411766	223.23529	49.227898	0.47581276	001	2566	1.7647059	1.7647059	-0.07362747	1	1	2005	16602
-64.411766	225.0	49.69121	0.42016295	001	2566	1.7647059	1.7647059	-0.069459915	1	1	2005	16602
-64.411766	226.76471	50.543526	0.4712313	001	2566	1.7647059	1.7647059	-0.069459915	1	1	2005	16602
-64.411766	228.52942	51.576473	0.3359423	001	2566	1.7647059	1.7647059	-0.069459915	1	1	2005	16602
-64.411766	230.29411	51.58942	0.39706573	001	2566	1.7647059	1.7647059	-0.069459915	1	1	2005	16602
-64.411766	232.05882	52.74661	0.5180924	001	2566	1.7647059	1.7647059	-0.065294266	1	1	2005	16602
-64.411766	233.82353	53.029903	0.68672395	001	2566	1.7647059	1.7647059	-0.07779312	1	1	2005	16602
-62.64706	48.52941	87.817474	0.09051362	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	50.294117	87.576385	0.122647315	001	2566	1.7647059	1.7647059	-0.319458	1	1	2005	16602
-62.64706	52.058823	86.814156	0.104758054	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	53.82353	86.2511	0.09916362	001	2566	1.7647059	1.7647059	-0.319458	1	1	2005	16602
-62.64706	55.588234	85.825	0.12304878	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	57.35294	85.200424	0.08797151	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	59.117645	84.61296	0.10370365	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	60.882355	84.10028	0.12599853	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	62.64706	83.37129	0.049387068	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	64.411766	82.75428	0.05908677	001	2566	1.7647059	1.7647059	-0.31529045	1	1	2005	16602
-62.64706	66.17647	82.062614	0.08154729	001	2566	1.7647059	1.7647059	-0.3111248	1	1	2005	16602
-62.64706	67.94118	81.412796	0.17004028	001	2566	1.7647059	1.7647059	-0.3111248	1	1	2005	16602
-62.64706	69.70588	80.71895	0.12826055	001	2566	1.7647059	1.7647059	-0.3111248	1	1	2005	16602
-62.64706	71.47059	80.0631	0.17426482	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-62.64706	73.23529	79.29751	0.11204621	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-62.64706	75.0	78.614944	0.15430504	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-62.64706	76.76471	77.90821	0.20320001	001	2566	1.7647059	1.7647059	-0.30695724	1	1	2005	16602
-62.64706	78.52941	77.138565	0.22576955	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-62.64706	80.29412	76.40255	0.15362057	001	2566	1.7647059	1.7647059	-0.3027916	1	1	2005	16602
-62.64706	82.05882	75.63908	0.13146195	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-62.64706	83.82353	74.87743	0.1847035	001	2566	1.7647059	1.7647059	-0.29862404	1	1	2005	16602
-62.64706	85.588234	74.10145	0.16444743	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-62.64706	87.35294	73.322014	0.18286791	001	2566	1.7647059	1.7647059	-0.2944584	1	1	2005	16602
-62.64706	89.117645	72.527084	0.17591998	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-62.64706	90.882355	71.7362	0.14137226	001	2566	1.7647059	1.7647059	-0.29029083	1	1	2005	16602
-62.64706	92.64706	70.92351	0.1420824	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-62.64706	94.411766	70.133545	0.119523615	001	2566	1.7647059	1.7647059	-0.28612328	1	1	2005	16602
-62.64706	96.17647	69.30386	0.18815896	001	2566	1.7647059	1.7647059	-0.28195763	1	1	2005	16602
-62.64706	97.94118	68.4959	0.20137736	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-62.64706	99.70588	67.682594	0.14158449	001	2566	1.7647059	1.7647059	-0.27779007	1	1	2005	16602
-62.64706	101.47059	66.825554	0.21295556	001	2566	1.7647059	1.7647059	-0.27362442	1	1	2005	16602
-62.64706	103.23529	66.01802	0.23652866	001	2566	1.7647059	1.7647059	-0.26945686	1	1	2005	16602
-62.64706	105.0	65.2015	0.19018492	001	2566	1.7647059	1.7647059	-0.26945686	1	1	2005	16602
-62.64706	106.76471	64.34886	0.22577956	001	2566	1.7647059	1.7647059	-0.2652912	1	1	2005	16602
-62.64706	108.52941	63.52809	0.26180097	001	2566	1.7647059	1.7647059	-0.26112366	1	1	2005	16602
-62.64706	110.29412	62.721172	0.24968615	001	2566	1.7647059	1.7647059	-0.256958	1	1	2005	16602
-62.64706	112.05882	61.91333	0.2082465	001	2566	1.7647059	1.7647059	-0.256958	1	1	2005	16602
-62.64706	113.82353	61.114235	0.23139593	001	2566	1.7647059	1.7647059	-0.25279045	1	1	2005	16602
